산업은행	NNG	0.1645
LG	NNG	0.16416666666666666
FBI	NNG	0.16366666666666665
박정희	NNG	0.1635
SBS	NNG	0.16283333333333333
이재명	NNG	0.1625
판문점	NNG	0.16233333333333333
새누리당	NNG	0.16216666666666665
식품의약품안전처	NNG	0.16216666666666665
이종명	NNG	0.16166666666666665
쌍용차	NNG	0.16066666666666668
SCMP	NNG	0.15883333333333333
박광수	NNG	0.15666666666666668
JTBC	NNG	0.15566666666666668
과거사위	NNG	0.15516666666666667
권혜림	NNG	0.155
KDI	NNG	0.15416666666666667
뮬러	NNG	0.15416666666666667
고민정	NNG	0.15383333333333332
김정숙	NNG	0.15283333333333332
이언주	NNG	0.15283333333333332
WHO	NNG	0.15266666666666667
부시	NNG	0.15266666666666667
임종헌	NNG	0.15233333333333332
북러	NNG	0.15233333333333332
검찰에	NNG	0.15216666666666667
유은혜	NNG	0.15183333333333332
케어	NNG	0.15016666666666667
우리나라	NNG	0.15016666666666667
국민일보	NNG	0.14983333333333335
대한애국당	NNG	0.14833333333333334
김용균	NNG	0.148
로이킴	NNG	0.148
보잉	NNG	0.14766666666666667
박모	NNG	0.1475
대우조선	NNG	0.14733333333333334
임종석	NNG	0.146
롯데백화점	NNG	0.14583333333333334
BMW	NNG	0.14583333333333334
케이티	NNG	0.14566666666666667
위안부	NNG	0.1455
이미선	NNG	0.14466666666666667
윤석열	NNG	0.1445
이민정	NNG	0.14416666666666667
국제통화기금	NNG	0.14416666666666667
미북	NNG	0.14383333333333334
Weconomy	NNG	0.1435
김여정	NNG	0.14333333333333334
경사노위	NNG	0.14266666666666666
코스닥	NNG	0.1425
바이든	NNG	0.14216666666666666
부산시	NNG	0.1415
월스트리트저널	NNG	0.14116666666666666
삼성물산	NNG	0.14033333333333334
정경두	NNG	0.1395
112	NNG	0.13933333333333334
블룸버그	NNG	0.13916666666666666
YG엔터테인먼트	NNG	0.13883333333333334
롯데그룹	NNG	0.13866666666666666
권은희	NNG	0.1385
신한은행	NNG	0.13833333333333334
김현미	NNG	0.13716666666666666
CIA	NNG	0.13666666666666666
서울고법	NNG	0.136
민경욱	NNG	0.13483333333333333
LH	NNG	0.13433333333333333
유엔 안전보장이사회	NNG	0.13433333333333333
국과수	NNG	0.13383333333333333
이승만	NNG	0.13333333333333333
공정거래위원회	NNG	0.13316666666666666
김성태	NNG	0.133
한중	NNG	0.13283333333333333
여성가족부	NNG	0.13233333333333333
코오롱생명과학	NNG	0.13116666666666665
최고인민회의	NNG	0.13066666666666665
르노삼성	NNG	0.13
김병준	NNG	0.1295
현대	NNG	0.12933333333333333
KB국민은행	NNG	0.12916666666666668
농협	NNG	0.12916666666666668
문재인정부	NNG	0.12916666666666668
안보리	NNG	0.129
119	NNG	0.12833333333333333
행안부	NNG	0.128
남한	NNG	0.12766666666666668
安倍晋三	NNG	0.12683333333333333
박상기	NNG	0.1265
정은혜	NNG	0.12616666666666668
경제사회노동위원회	NNG	0.12583333333333332
유엔 안보리	NNG	0.12566666666666668
곽상도	NNG	0.12466666666666666
해양수산부	NNG	0.12433333333333334
BBC	NNG	0.12366666666666666
조원태	NNG	0.12333333333333334
기아자동차	NNG	0.12266666666666666
안인득	NNG	0.12233333333333334
홈플러스	NNG	0.12216666666666667
한나라당	NNG	0.12216666666666667
hani	NNG	0.122
페이스북	NNG	0.122
우리공화당	NNG	0.122
마크롱	NNG	0.12166666666666667
이지영	NNG	0.12166666666666667
대구시	NNG	0.12133333333333333
인텔	NNG	0.12116666666666667
보수당	NNG	0.121
김은빈	NNG	0.11916666666666667
한국GM	NNG	0.1185
강효상	NNG	0.11783333333333333
블룸버그통신	NNG	0.11766666666666667
김지혜	NNG	0.11683333333333333
서울지방경찰청 광역수사대	NNG	0.11616666666666667
UAE	NNG	0.11566666666666667
금융당국	NNG	0.11516666666666667
김영삼	NNG	0.11483333333333333
채혜선	NNG	0.11433333333333333
이정미	NNG	0.11433333333333333
한진	NNG	0.11416666666666667
최정호	NNG	0.114
롯데마트	NNG	0.11383333333333333
econohani	NNG	0.11366666666666667
드루킹	NNG	0.1135
소방당국	NNG	0.113
김부겸	NNG	0.11266666666666666
민주	NNG	0.11233333333333333
보훈처	NNG	0.112
오바마	NNG	0.1115
북한 노동당	NNG	0.111
한국군	NNG	0.11033333333333334
IOC	NNG	0.10983333333333334
김명수	NNG	0.10966666666666666
리용호	NNG	0.10966666666666666
한국거래소	NNG	0.10933333333333334
WFP	NNG	0.10883333333333334
홍익표	NNG	0.10783333333333334
헌재	NNG	0.10766666666666666
섀너핸	NNG	0.10733333333333334
남북한	NNG	0.107
국민은행	NNG	0.10683333333333334
현대제철	NNG	0.10616666666666667
조선일보	NNG	0.10616666666666667
북중	NNG	0.106
YG	NNG	0.10566666666666667
NHK	NNG	0.10516666666666667
자민당	NNG	0.105
안희정	NNG	0.10466666666666667
국제노동기구	NNG	0.1045
공산당	NNG	0.1045
국가인권위원회	NNG	0.10433333333333333
나토	NNG	0.10416666666666667
우버	NNG	0.10416666666666667
방탄소년단	NNG	0.10366666666666667
성균관대	NNG	0.10366666666666667
노회찬	NNG	0.1035
중국 외교부	NNG	0.10333333333333333
강원랜드	NNG	0.10316666666666667
참여연대	NNG	0.10283333333333333
양국	NNG	0.1025
최종구	NNG	0.1025
유럽의회	NNG	0.10216666666666667
여가부	NNG	0.10166666666666667
과이도	NNG	0.1015
GM	NNG	0.10133333333333333
에이미	NNG	0.10116666666666667
USTR	NNG	0.10083333333333333
양현석	NNG	0.10066666666666667
버락 오바마	NNG	0.09983333333333333
넥슨	NNG	0.09966666666666667
스타벅스	NNG	0.09966666666666667
심상정	NNG	0.09883333333333333
쿠팡	NNG	0.0985
몽키뮤지엄	NNG	0.09833333333333333
인보사	NNG	0.09816666666666667
관세청	NNG	0.098
폭스뉴스	NNG	0.09766666666666667
서울지방경찰청	NNG	0.0975
최태원	NNG	0.09733333333333333
조동호	NNG	0.09733333333333333
조재범	NNG	0.09666666666666666
최모	NNG	0.09633333333333334
박병대	NNG	0.09583333333333334
닛산	NNG	0.09583333333333334
삼성바이오로직스	NNG	0.09583333333333334
북ᆞ미	NNG	0.0955
YTN	NNG	0.09533333333333334
문체부	NNG	0.09516666666666666
산	NNG	0.09483333333333334
펠로시	NNG	0.09466666666666666
온라인 중앙일보	NNG	0.09433333333333334
대우건설	NNG	0.09416666666666666
SK케미칼	NNG	0.094
세계보건기구	NNG	0.09383333333333334
여영국	NNG	0.09366666666666666
광주시	NNG	0.09333333333333334
북한 외무성	NNG	0.09333333333333334
정의선	NNG	0.09216666666666666
질병관리본부	NNG	0.092
삼성그룹	NNG	0.09183333333333334
자유조선	NNG	0.09166666666666666
경북도	NNG	0.0915
미국 국무부	NNG	0.09116666666666666
농림축산식품부	NNG	0.091
KEB하나은행	NNG	0.09083333333333334
NSC	NNG	0.0905
이문호	NNG	0.0905
엘리엇	NNG	0.09033333333333333
이도훈	NNG	0.09
경남	NNG	0.09
김상조	NNG	0.09
테리사 메	NNG	0.08983333333333333
이재정	NNG	0.0895
김무성	NNG	0.08933333333333333
민갑룡	NNG	0.08933333333333333
이슬람국	NNG	0.08766666666666667
코레일	NNG	0.08733333333333333
양정철	NNG	0.08733333333333333
대림산업	NNG	0.087
신세계	NNG	0.08683333333333333
선관위	NNG	0.0865
GS건설	NNG	0.08566666666666667
박근혜 정부	NNG	0.0855
여환섭	NNG	0.08533333333333333
현대건설	NNG	0.085
홍콩	NNG	0.08483333333333333
흐엉	NNG	0.0845
문재인 정부	NNG	0.08433333333333333
나루히토	NNG	0.08416666666666667
유인석	NNG	0.084
윤도한	NNG	0.08383333333333333
진영	NNG	0.08383333333333333
이준석	NNG	0.08366666666666667
애나	NNG	0.08366666666666667
정모	NNG	0.0835
서울대병원	NNG	0.083
지만원	NNG	0.0825
한수원	NNG	0.0825
하이트진로	NNG	0.082
이화여대	NNG	0.082
채이배	NNG	0.082
광주지법	NNG	0.08166666666666667
국민권익위원회	NNG	0.08166666666666667
금호아시아나그룹	NNG	0.08166666666666667
삼성증권	NNG	0.08116666666666666
노르웨	NNG	0.081
서영교	NNG	0.0805
도교육청	NNG	0.0805
아레나	NNG	0.0805
일본군	NNG	0.08033333333333334
제주도	NNG	0.08033333333333334
조현옥	NNG	0.08016666666666666
검찰	NNG	0.07983333333333334
홍콩 사우스차이나모닝포스트	NNG	0.07933333333333334
세계은행	NNG	0.07916666666666666
최저임금위원회	NNG	0.079
참여정부	NNG	0.079
에마뉘엘 마크롱	NNG	0.0785
신한금융	NNG	0.0785
한국개발연구원	NNG	0.0785
CJ제일제당	NNG	0.07733333333333334
광주	NNG	0.07716666666666666
중앙대	NNG	0.077
금호산업	NNG	0.077
대한체육회	NNG	0.07683333333333334
김수현	NNG	0.07683333333333334
성창호	NNG	0.07633333333333334
중국 공산당	NNG	0.07633333333333334
현대백화점	NNG	0.07633333333333334
미 국방부	NNG	0.076
모디	NNG	0.076
신세계백화점	NNG	0.07583333333333334
로이터	NNG	0.07566666666666666
애경산업	NNG	0.0755
이희진	NNG	0.07516666666666667
전경련	NNG	0.075
유모	NNG	0.07466666666666667
린사모	NNG	0.07466666666666667
정동영	NNG	0.0745
조현아	NNG	0.0745
한국유치원총연합회	NNG	0.0745
VOA	NNG	0.07416666666666667
국가보훈처	NNG	0.07416666666666667
GS25	NNG	0.074
김명환	NNG	0.07366666666666667
서울신문	NNG	0.0735
제주항공	NNG	0.07333333333333333
어산지	NNG	0.07333333333333333
서울동부지검	NNG	0.073
멜라니아	NNG	0.073
정용기	NNG	0.0725
경남도	NNG	0.07233333333333333
남조선	NNG	0.07233333333333333
노태우	NNG	0.07216666666666667
퀄컴	NNG	0.07183333333333333
손석희	NNG	0.07116666666666667
아키히토	NNG	0.07116666666666667
네타냐후	NNG	0.07116666666666667
현대기아차	NNG	0.071
중소기업중앙회	NNG	0.07083333333333333
아세안	NNG	0.07
이해식	NNG	0.06983333333333333
낸시 펠로시	NNG	0.06966666666666667
샌더스	NNG	0.06966666666666667
김은경	NNG	0.0695
임블리	NNG	0.069
아람코	NNG	0.06883333333333333
서울남부지검	NNG	0.06883333333333333
경기도교육청	NNG	0.06883333333333333
이슬람	NNG	0.06866666666666667
권익위	NNG	0.06816666666666667
벤츠	NNG	0.068
김창선	NNG	0.06783333333333333
윤모	NNG	0.06766666666666667
강기윤	NNG	0.06766666666666667
패트릭 섀너핸	NNG	0.06716666666666667
메르세데스벤츠	NNG	0.067
한국전력	NNG	0.067
홍문종	NNG	0.067
김현종	NNG	0.06683333333333333
강원도	NNG	0.06666666666666667
도요타	NNG	0.06666666666666667
법사위	NNG	0.06616666666666667
이재갑	NNG	0.066
한진중공업	NNG	0.066
김아무개	NNG	0.06583333333333333
김수민	NNG	0.06583333333333333
박근혜정부	NNG	0.06566666666666666
한국조선해양	NNG	0.06566666666666666
한국투자증권	NNG	0.0655
김상교	NNG	0.06483333333333334
이순자	NNG	0.0645
한국갤럽	NNG	0.0645
통합진보당	NNG	0.06433333333333334
카카오뱅크	NNG	0.06416666666666666
아산정책연구원	NNG	0.06383333333333334
세계무역기구	NNG	0.06383333333333334
한양대	NNG	0.06366666666666666
KTG	NNG	0.06333333333333334
전북교육청	NNG	0.06333333333333334
CBS	NNG	0.06316666666666666
현대상선	NNG	0.063
예천군의회	NNG	0.06283333333333334
신일철주금	NNG	0.06283333333333334
고노 다로	NNG	0.06283333333333334
반기문	NNG	0.06266666666666666
삼성바이오에피스	NNG	0.0625
재무부	NNG	0.0625
중앙선거여론조사심의위원회	NNG	0.06233333333333333
NH투자증권	NNG	0.06233333333333333
강기정	NNG	0.06216666666666667
신한	NNG	0.06216666666666667
FOMC	NNG	0.062
한화	NNG	0.06183333333333333
서훈	NNG	0.06183333333333333
이방카	NNG	0.06116666666666667
서울경찰청	NNG	0.06116666666666667
케이뱅크	NNG	0.06116666666666667
아시아나	NNG	0.061
대한민국 임시정부	NNG	0.060833333333333336
한국토지주택공사	NNG	0.060833333333333336
캐리 람	NNG	0.060833333333333336
농식품부	NNG	0.06066666666666667
현대자동차그룹	NNG	0.0605
해리스	NNG	0.060333333333333336
임정	NNG	0.059666666666666666
류허	NNG	0.0595
북한대사관	NNG	0.0595
로버트 뮬러	NNG	0.059333333333333335
장제원	NNG	0.059166666666666666
카이스트	NNG	0.059
롯데카드	NNG	0.059
차명진	NNG	0.059
삼성중공업	NNG	0.058833333333333335
르노	NNG	0.058833333333333335
반민특위	NNG	0.058833333333333335
병무청	NNG	0.058833333333333335
KB증권	NNG	0.058666666666666666
전국민주노동조합총연맹	NNG	0.058666666666666666
아사히신문	NNG	0.0585
진에어	NNG	0.0585
포스코건설	NNG	0.058166666666666665
인하대	NNG	0.058
영국 BBC	NNG	0.057833333333333334
AP	NNG	0.057666666666666665
코오롱티슈진	NNG	0.057666666666666665
윤소하	NNG	0.0575
전희경	NNG	0.0575
전원산업	NNG	0.05733333333333333
코오롱	NNG	0.05733333333333333
고영한	NNG	0.057166666666666664
민주연구원	NNG	0.057166666666666664
경희대	NNG	0.057
위메프	NNG	0.05683333333333333
IATA	NNG	0.05683333333333333
FT	NNG	0.056666666666666664
CNBC	NNG	0.0565
전남도	NNG	0.0565
국회 사법개혁특별위원회	NNG	0.0565
한화그룹	NNG	0.05633333333333333
허블레아니	NNG	0.05633333333333333
법원	NNG	0.05616666666666666
쏘카	NNG	0.05616666666666666
고위공직자범죄수사처	NNG	0.05616666666666666
삼성화재	NNG	0.056
img	NNG	0.056
경총	NNG	0.05583333333333333
동북아	NNG	0.05583333333333333
고노	NNG	0.05566666666666667
국민건강보험공단	NNG	0.0555
전북도	NNG	0.0555
농심	NNG	0.05516666666666667
비아	NNG	0.05516666666666667
국무위원회	NNG	0.05416666666666667
국립환경과학원	NNG	0.054
문성혁	NNG	0.054
조성길	NNG	0.05383333333333333
울산	NNG	0.05383333333333333
르노삼성자동차	NNG	0.05383333333333333
김동원	NNG	0.05316666666666667
중앙선거관리위원회	NNG	0.05316666666666667
에쓰오일	NNG	0.05316666666666667
조희연	NNG	0.053
사법개혁특별위원회	NNG	0.053
다혜	NNG	0.052833333333333336
미 의회	NNG	0.052833333333333336
테슬라	NNG	0.05266666666666667
환경공단	NNG	0.05266666666666667
김구	NNG	0.052
진선미	NNG	0.052
서울교통공사	NNG	0.051833333333333335
박주민	NNG	0.051666666666666666
CJ	NNG	0.051666666666666666
삼성생명	NNG	0.0515
박양우	NNG	0.0515
노무현 정부	NNG	0.051333333333333335
서울경찰청 광역수사대	NNG	0.051333333333333335
홍콩 정부	NNG	0.051333333333333335
박종철	NNG	0.051166666666666666
김복동	NNG	0.051
유관순	NNG	0.051
강남경찰서	NNG	0.051
법무부 검찰과거사위원회	NNG	0.051
델타항공	NNG	0.051
한국경제연구원	NNG	0.050833333333333335
박삼구	NNG	0.050833333333333335
특조위	NNG	0.050833333333333335
삼성카드	NNG	0.050666666666666665
마이크로소프트	NNG	0.0505
이혜훈	NNG	0.0505
이주열	NNG	0.050333333333333334
하나금융	NNG	0.050333333333333334
NASA	NNG	0.05
아모레퍼시픽	NNG	0.05
신동빈	NNG	0.049833333333333334
쌍용자동차	NNG	0.049833333333333334
한겨레	NNG	0.0495
심재철	NNG	0.0495
