index,topics
129,"강사, 대학, 임용, 교원, 고용, 겸임, 시행령, 초빙, 이상, 조건"
130,
131,
132,"권한대행, 도지사, 행정, 대선, 사퇴, 부지사, 보궐선거, 이후, 경남, 도"
133,"농산물, 경매, 산지, 오후, 시장, 시, 인천, 전통, 도매, 차례"
134,"억, 만, 인천, 캠페인, 모금, 금액"
135,"대우조선, 현대중공업, 산업은행, 인수, 통합, 산업, 중공업, 법인, 자금, 해양"
136,"주택, 서울, 채, 만, 입주, 올해, 정비, 사업, 최근, 가격"
137,"소비, 생산, 증가, 산업, 분기, 최저, 제조업, 투자, 효과, 설비"
138,"지방, 서울, 기업, 결제, 격차, 곳, 수도, 이전, 정책, 최면"
139,"금감원, 공공기관, 채용, 임금피크제, 급, 직, 취업, 금융, 진입, 방안"
140,"강화, 교육, 상지대, 대학, 통폐합, 승인"
141,"넥슨, 인수, 게임, 국내, 해외, 넷마블, 카카오, 업계, 회사, 확보"
142,"매출, 사업, 억, 영업이익, 조, 분기, 실적, 기업, 적자, 지난해"
143,"통상, 무역, 포스코, 김"
144,"식기, 고객, 매장, 층, 테이블, 사용, 호텔, 경험, 구매, 판매"
145,"아파트, 서울, 값, 주, 폭, 전주, 대비, 강남구, 하락, 전세금"
146,"시장, 매장, 이마트"
147,롯데마트
148,"대우조선, 구조, 조정, 주도, 인수, 현대중공업, 위, 조선업, 민간"
149,"광주, 일자리, 억, 대, 공장, 자금, 자동차, 만, 합의, 현대차"
150,"미얀마, 메이슨, 인수, 롯데제과, 억, 롯데그룹, 시장"
151,"재판, 사법부, 법관, 독립, 판결, 여당, 심, 사법, 세력, 비난"
152,"가격, 주택, 철도, 실질, 상승, 부동산, 건설, 공급, 효과, 논문"
153,"사업, 대표, 개발, 도심, 서울디앤, 류, 도시재생, 부동산, 디벨로퍼, 건물"
154,"프랑스, 시리아, 테러리스트, 드, 정부, 감옥, 유럽, 미군, 쿠르, 민병대"
155,"아랍, 후티, 반군, 드론, 예멘, 사우디, 동맹, 군, 이란, 드"
156,"베네수엘라, 대통령, 미국, 시위, 마두, 그, 정부, 과이, 의장, 인수"
157,"장관, 통일부, 그, 관계, 남북, 정치인, 총선, 교체, 자리, 대통령"
158,"영국, 브렉시트, 협상, 요구, 안, 노, 총리, 합의, 백, 스톱"
159,"중국, 기업, 시, 근무, 장시간, 최근, 회사, 위, 업체, 근로자"
160,"학교, 폭력, 개선, 친구, 안, 피해자, 기자, 이유, 반, 쌍절곤"
161,
162,"엘사, 경찰서, 범죄, 겨울, 행위"
163,"사진, 청와대, 대통령, 기자, 면담, 노총, 위원장, 공개, 모습, 접근"
164,"서울시, 임대, 주택, 공유, 공급, 호, 청년, 주거, 지난해, 토지"
165,"정보, 가맹, 프랜차이즈, 공개, 만, 본사, 차액가맹금, 가맹점, 원가, 공급"
166,"생리대, 서울시, 사업, 기관, 비상, 공공기관, 곳, 비치, 시범"
167,"사랑, 열매, 설, 공동생활, 가정"
168,"한우, 직거래장터, 설, 거리, 할인, 구입, 최대, 서울, 청계광장, 시민"
169,"참여, 기업, 중소기업, 사업, 중장년, 만, 대구시, 일자리, 취업자, 장년"
170,"일본, 기업, 협약, 반, 기, 회사, 취업, 교육, 영진전문대학, 교"
171,"의식, 승무원, 진에어, 환자, 객실, 안전, 훈련, 문, 심폐소생술"
172,"건강, 설, 선물세트, 제품, 세트, 명절, 구성, 원료, 출시, 가격"
173,"억, 매출, 영업이익, 순이익, 기록, 공장, 대비, 증가"
174,"물류, 센터, 배송, 연휴, 물량, 고객, 주말, 대비"
175,"탄소, 복합, 기술, 센터, 개발, 기술원, 한국, 융합, 부품, 상용"
176,"문, 기자, 총재, 보도, 세계일보, 기록, 대통령, 회담, 언론, 당시"
177,"트럼프, 대통령, 차, 북미정상회담, 기자"
178,"경영, 농협, 상호금융, 상호, 금융, 협약, 성모, 대표, 이사, 참석"
179,"가격, 메뉴, 인상, 버거, 종, 조정, 고객, 세트"
180,"시장, 노, 브랜드, 안동, 상생스토어, 오픈, 상생스토, 고객"
181,"대구, 건축, 포스코건설, 중리, 사업, 지구, 수주, 아파트"
182,"핀, 금융, 서비스, 덕담, 복주머니, 이벤트, 회원, 핀크, 소비, 기반"
183,"경찰청, 직거래장터, 농협, 김병원, 설, 민갑룡, 경찰, 청장, 층, 문화"
184,"산업, 대우조선, 중공업, 조선, 인수, 현대중공업, 재편, 삼성, 조, 주주"
185,"영변, 핵, 미국, 조치, 폐기, 북한, 시설, 상응, 북, 미"
186,"일자리, 광주, 사업, 자동차, 경, 성공, 인력, 법인, 설립, 광주시"
187,"일자리, 모델, 지원, 수출, 홍, 지자체, 검토, 광주, 적용, 지역"
188,"광주, 일자리, 대통령, 문, 협약, 식, 후, 청사, 노동, 현대차"
189,"일자리, 광주, 대통령, 경제, 강조, 모델, 지역, 민주노총, 정부, 청와대"
190,"현대차, 광주, 생산, 만, 법인, 광주시, 대, 임금, 차, 시장"
191,"만, 공장, 억, 법인, 완성, 차, 현대차, 투자, 지원, 광주시"
192,"성, 심, 지사, 항소심, 선고, 위력, 인지, 감수, 업무, 진술"
193,"국민, 민주당, 정치, 사법부, 정부, 대책위, 경남, 판결, 이번, 탄핵"
194,"판결, 이유, 법원, 부장판사, 법관, 김, 지사, 사법부, 드루킹, 재판"
195,"구조, 조정, 회사, 대우조선, 위, 현대중공업, 만, 세계, 해양, 삼성중공업"
196,"경기, 지수, 선행, 국면, 정부, 하락, 투자, 이후, 감소, 동행"
197,
198,"의원, 스트립바, 가이드, 뉴욕, 최, 미국, 곳, 현지, 팁, 반박"
199,
200,"비서관, 대통령, 청와대, 실, 선임행정관, 노사관계, 출신, 졸업"
201,"감축, 미, 주한, 미군, 의원, 한, 법안, 하원, 내용, 발의"
202,"북, 미, 정상, 회담, 핵, 차, 미국, 전망, 협상, 아시아"
203,"한국, 대북제재, 패널, 보고서, 연락사무소, 사용, 석유, 북한, 외교, 전문가"
204,"의원, 통합, 논의, 바른미래당, 당, 양당, 최근, 정당, 내부, 출신"
205,"금융, 이해력, 대, 만, 지식, 부문, 국민, 평균, 소득, 예금"
