index,topics
125,"스페셜, 트림, 리, 만, 누적, 대, 럭셔, 디자인, 제네시스, 고객"
126,"만, 건, 환불, 수신, 수입, 료, 수신료, 억, 건수, 증가"
127,"발언, 해임, 차별, 여성, 비하, 혐오, 편견, 표현"
128,"독도, 일본, 전쟁, 영토, 마루, 야마, 당, 트위터, 정치, 우익"
129,"당첨, 만, 당첨금, 번호, 복권"
130,"재정, 수입, 비율, 한국, 전망, 감소, 세입, 포인트, 조, 나라"
131,"대통령, 문, 한국, 방문, 아세안, 협력, 태국, 순방, 간, 미얀마"
132,"수출, 감소, 억, 달러, 개월, 지난해, 일본, 만, 품목, 한국"
133,"집회, 여성, 반대, 크랙, 도쿄, 성명, 명예, 총리, 상대, 국민"
134,"여성, 성매매, 브라질"
135,"의원, 야마, 일본, 마루, 독도, 전쟁, 주장, 중의원, 방문, 영토"
136,"조, 후보자, 청문회, 대통령, 임명, 청와대, 국회, 문, 방문, 순방"
137,"후보자, 웅동학원, 관련, 조, 의혹, 청문회, 해소, 제기, 논란, 사모펀드"
138,"국민, 정권, 문재인, 부의장, 정부, 가치, 김, 경제, 평등·공정·정의, 조국"
139,"청원, 법무부, 장관, 자녀, 실시간, 대상자, 후보자, 해당, 청와대, 청문회"
140,"의혹, 후보자, 자유, 나경원, 원내대표, 조, 대상자, 전형, 조국, 실시간"
141,"수출, 일본, 품목, 개월, 연속, 수출규제, 감소, 억, 대외, 지난해"
142,"국회, 원내대표, 그, 조, 정부, 법, 민주당, 예산, 후보자, 증인"
143,"수출, 일본, 개월, 연속, 달러, 품목, 수출규제, 감소, 억, 만"
144,"교수, 원고, 발언, 해임, 행위, 학생들, 차별, 처분, 여성, 비하"
145,"후보자, 조, 증인, 청와대, 민주당, 인사청문, 회, 채택, 청문회, 원내대표"
146,"대통령, 트위터, 로켓, 사진, 트럼프, 이미지, 위성, 미국, 기밀, 이란"
147,"의원, 독도, 한국, 방문, 일본, 영토, 점거, 전쟁, 당, 마루"
148,"의혹, 원내대표, 검색, 후보자, 실시간, 보도, 해당, 조국, 여론, 조"
149,"김, 발언, 대학, 집단, 여대, 해임, 해당, 표현, 편견, 혐오"
150,"기자, 추행, 대표, 선고, 혐의"
151,"여성, 종, 피해, 호출, 승객, 사형, 사건, 택시, 콜, 살해"
152,"그리스, 영국, 조각상, 신전, 총리, 논, 반환, 파르테, 전시, 키스"
153,"후보자, 원내대표, 조, 인사청문, 회, 일정"
154,"총격, 오데사, 미들랜드, 범, 범행, 경찰, 차"
155,"빌뢰르반, 용의자, 테러, 사건, 경찰, 프랑스, 수색"
156,"일본, 한국, 명예, 교수, 집회, 와다, 하루키"
157,"인치, 시스템, 연비, 뉴, 출시, 모델, 기준, 토크, 편의, 트림"
158,"수사, 검찰, 정부, 후보자, 노무현, 윤, 총장, 조, 장관, 청와대"
159,"매체, 북남, 당국, 남조선, 정세"
160,"대변인, 조국, 민주당, 성, 원내, 국민, 후보자, 발언, 한국당, 위선"
161,"폼페이, 오, 장관, 북한, 유엔, 미, 이용호, 외무상, 총회, 불참"
162,"원내대표, 후보자, 청문회, 증인, 오늘, 인사청문, 청와대, 개최, 채택, 조"
163,"규제, 응답, 개혁, 만족, 기업, 배, 조사, 지난해, 미흡, 정부"
164,"후보자, 세대, 조국, 대, 보수, 기득, 세력, 자유, 한국당, 프레임"
165,"경찰, 저, 영상, 시위대, 트위터, 홍콩, 남성, 응급처치, 곳곳, 시위"
166,"금연, 야간, 실패, 근무, 남성, 근무자, 주간, 결과, 세, 연구"
167,"교수, 파면, 징계, 김, 서울대, 성, 추행, 결정, 요구, 의혹"
168,"지원, 전북, 도, 가구, 적극, 확인, 방침, 복지"
169,"발언, 해임, 여성, 혐오, 비하, 김"
170,"차, 업체, 부품, 협력업체, 징역, 억, 생산, 재판, 납품, 피해"
171,"총격, 범, 미들랜드, 차별"
172,"차, 업체, 부품, 협력업체, 억, 자동차, 납품, 선고, 피해, 만"
173,"무역분쟁, 규제, 지난해, 하락, 석유, 수출, 일본, 감소, 개월, 연속"
174,"시장, 후보자, 박, 조, 조국, 서울, 법무부, 장관, 그, 언론"
175,"통행료, 만"
176,"정치, 위선, 조국, 제도, 후보, 도덕, 과정, 공개, 검증, 청문회"
177,"풍산개, 새끼, 마리, 햇님, 인천, 연평도"
178,"업데이트, 민간, 면, 시설, 시스템, 시설물, 인식, 주차, 규모, 주차장"
179,"안전, 사항, 보건, 적발, 건, 이월드, 노동, 지청, 위반, 관리"
180,"단지, 가구, 초, 부천, 공원, 예정"
181,"직무, 계열사, 복수, 면접, 지원자, 전형, 지원, 채용, 롯데, 진행"
182,"파리, 해방, 차, 대전, 자이칙, 미군, 사단, 디데이, 시민, 만"
183,"채용, 금융, 은행, 규모, 하반기, 공기업, 올해, 주요, 디지털, 분야"
184,"당, 대표, 손, 혁신, 석, 취임, 사퇴, 퇴진, 그, 위"
185,"시장, 후보자, 저, 조국, 장관, 박, 조"
186,"청문회, 후보자, 국민, 조, 국회, 합의, 이날, 여야, 기한, 원내대표"
187,"신청, 보상, 만, 피해, 수돗물, 보상금, 억, 세대, 업체, 인천"
188,"회장, 서울, 올림픽, 근대, 종"
189,"아파트, 주, 상한, 분양, 상승, 지난주, 값, 오름폭, 수요, 강세"
190,"한국, 농구, 아르헨티나, 차, 선수, 위원, 골, 러시아, 스테이트, 위"
191,"비, 정체전선, 공기, 제주도, 기상청, 전국, 장마, 시작, 북태평양고기압, 북상"
192,"공사, 인천공항, 심장병, 수술, 우즈베키스탄, 어린이, 후원, 우즈벡, 국내, 건강"
193,"폴란드, 대통령, 비엘룬, 독일, 행사, 대전, 차, 참석, 슈타인, 마이어"
194,"의원, 박, 후보자, 찬성, 조, 반대, 여론, 한국당"
195,"일본, 수출, 영향, 한국, 감소, 기업, 수출규제, 규제, 이후, 달러"
196,"후보자, 조, 청와대, 의원, 임명, 국민, 당, 강행, 전달, 관련"
197,"미국, 조, 분양, 상한, 작동, 발표, 경제, 내년, 재정"
198,"반환, 기지, 청와대, 이전, 협의, 곳, 주한미군, 정부, 미국, 절차"
199,"광주, 찬성, 증인, 의원, 후보자, 반대, 대"
200,"기자, 추행, 대표, 선고, 혐의"
201,"종, 학, 학생, 대학, 사교육, 입시, 교육, 공론, 논문, 부"
202,"살균제, 가습기, 옥, 옥시, 시, 대표, 피해, 청문회, 피해자, 피해자들"
203,"미, 비핵화, 핵, 협상, 불량, 불참, 북한, 북, 실무협상, 미국"
204,"일본, 오염, 원전, 계획, 정부, 외교부, 후쿠시마, 방출, 방류, 해양"
205,"통행료, 만"
206,"의원, 박, 조, 발언, 당, 이사장, 후보자, 오버, 민주당, 보수"
207,
208,"일본, 조치, 차관, 외교부, 측, 한, 관, 정부, 상황, 무역"
209,"가격, 전북, 농산물, 가을, 무, 차액, 도, 대상, 품목, 농가"
210,"인턴, 의원, 딸, 조, 후보자, 주, 생활기록부, 공주, 의혹, 서울대"
211,"전력, 생산, 태양광, 미국, 오염, 원자력, 재생에너지, 이론, 이용, 패널"
212,"공익제보자, 교육청, 시교육청, 학교, 비리, 특별, 채용, 파견, 근무, 대책"
213,"당, 대표, 손, 저, 사퇴, 마십, 굴, 번복, 아내, 바위"
214,"북한, 제재, 선박, 환적, 미국, 대만, 재무부, 곳, 선적, 연루"
215,"사기, 경찰, 범죄, 건, 단속, 피싱, 금융, 만, 경찰청, 예방"
216,"후보자, 조, 청문회, 국회, 인사, 합의, 증인, 선임, 개최, 가족"
217,"강, 재판, 성폭행, 혐의, 여성"
218,"일본, 한, 교류, 차관, 지소미아, 지속, 간, 민간, 양국"
219,"대출, 연, 소득, 금리, 만, 상환, 금융, 한도, 햇살, 신청"
220,"함박, 북한, 섬, 국방부, 군, 정전, 협정, 함, 박도, 서해"
221,"바른, 미래, 총선, 저, 당, 대표, 손, 사퇴, 지지, 하태경"
222,"알약, 복용, 왕, 사망, 피해, 하, 여성, 약국, 직원, 사흘"
223,"도입, 입장, 소비자, 법, 제도, 분야, 필요, 금지, 국회, 고소·고발"
224,"후보자, 인턴, 조, 딸, 의원, 법무부, 장관, 특혜, 의혹, 서울대"
225,"이어폰, 무선, 시장, 애플, 한국, 위, 만, 대, 분기, 삼성전자"
226,"문, 한국, 태국, 라오스, 국가, 메콩, 협력, 현지, 정상회담, 산업단지"
227,"인턴, 조, 서울대, 의원, 법대, 주, 후보자, 공주, 교수, 기간"
228,"한국당, 정권, 논란, 광주, 부산, 민주당, 대변인, 비판, 원내대표, 일고"
229,"청문회, 국민, 후보자, 조, 원내대표, 그, 증인, 협의, 의혹"
230,"후보자, 대통령, 문, 조, 언급, 공정, 청문회, 교육, 윤, 논란"
231,"조선인, 학살, 추도, 일본, 우익, 정부, 도쿄, 희생자, 행사, 지진"
232,"반도체, 매출액, 전망, 시장, 올해, 억, 지난해, 증가, 만, 달러"
233,"물가, 상승, 가격, 지난해, 전년, 소비자, 동기, 대비, 예상, 하락"
234,"제도, 대통령, 입시, 문, 청문회"
235,"검찰, 수사, 후보자, 의혹, 조, 보도, 정치, 민주당, 내부, 논평"
236,"결과, 병원, 입국, 여학생, 바이러스, 검사, 환자, 조치"
237,"특별연장근로, 건, 지난해, 주, 시행, 하반기, 기업, 노동자, 의원, 52시간제"
238,"지진, 북한, 핵실험, 규모, 발생, 지역, 기상청, 이번"
239,"후보자, 조, 판단, 청문회, 수사, 조국, 시장, 가족, 이사장, 그"
240,"경찰, 도심, 예고, 홍콩, 공항, 시위대, 시위, 국제공항, 일부, 중단"
241,"대통령, 후보자, 이날, 문"
242,"의회, 브렉시트, 존슨, 총리, 정회, 영국, 런던, 노, 이번, 주"
243,
244,"대통령, 문, 후보자, 의혹, 조, 논란"
245,
246,"지진, 기상청, 발생"
247,"시위대, 홍콩, 경찰, 체포, 집회, 공항, 시위, 바리케이트, 안, 지도부"
248,"대통령, 문, 태국, 미얀마·라오스, 윤, 방문"
249,"일본, 조선인, 학살, 희생자, 추도식, 추도, 도쿄, 토, 간, 지진"
250,"기업, 유턴, 국내, 공장, 해외, 곳, 대통령, 지원, 중국, 복귀"
251,"일본, 수출, 한국, 규제, 백색국가, 제한, 제소, 개정안, 심사, 군"
252,"관세, 미국, 부과, 중국, 추가, 트럼프, 예정, 양국, 무역, 억"
253,"조국, 집회, 후보자, 부산, 만, 조, 서울, 한국당, 장외, 대표"
254,"차관, 일본, 한국, 정부, 지소미아, 종료, 결정, 외교부, 스즈키, 한"
255,"경찰, 출석, 자유, 한국당, 후보, 조사, 김, 국회, 관계자, 충돌"
256,"반환, 기지, 비용, 미국, 환경, 청와대, 정화, 이전, 방위비, 주한미군"
257,"후보자, 조, 청와대, 민정, 수석실, 출신, 변호사, 인사, 의혹, 관련"
258,"삼성, 영국, 뒤, 수중, 미래학자, 기술, 예상, 로봇"
259,"교육부, 입시, 논란, 정시, 대통령, 방안, 대책, 제도, 후보자, 딸"
260,"기, 합의, 특위, 국민연금, 전체, 대화, 파행, 핵심, 청와대, 노동"
261,"아내, 내연녀, 남성, 영상, 남편, 외도, 공산당, 현장, 여성, 당신"
262,"일자리, 노인, 사업, 증가, 종료, 만, 취업자, 실업자, 시작, 고용"
263,"대통령, 후보자, 문, 청문회, 조, 윤"
264,"청문회, 증인, 후보자, 동생, 입장, 민주당, 가능, 법사위, 조, 부인"
265,"청문회, 의원, 증인, 회의, 조국, 국회, 요구"
266,"대표, 당, 미래, 손, 분, 석"
267,"합의, 조, 청문회, 후보자, 채택, 국회, 인사, 개최, 증인, 가족"
268,"일본, 전쟁, 의원, 망언, 대변인"
269,"중국, 4중전회, 당, 시진핑, 회의, 정부, 국가, 중앙, 공산당, 홍콩"
270,"아베, 총리, 교체, 정부, 개각, 인사, 출신, 일본, 정책, 자민당"
271,"뉴스, 아나운서, 앵커, 채널A, 조, 진행, 조수빈, 복귀, 방송, 뉴스A"
